path,loc,summary,n_defs,n_classes,fan_out,imports_internal,fan_in,imported_by,cli_verbs,n_tests,test_refs,shell_refs,orphan
mamey/master_workbook.py,1860,Mamey master workbook writer.,38,0,15,assembly;cohort_resolver;comparative_pairs;compat_v941;console;crosswalk;degradation;exclusion_gate;gene_context;judgment_store;models;npatlas_resolver;scoring;workbook_dedup;xlsx_determinism,4,mamey/blastp_ingest.py;mamey/cli.py;mamey/mode_b_receipt.py;mamey/workbook_schema_check.py,,26,test_b2_class_promotion_v97401.py;test_b2_counts_reliability_pca3.py;test_b4_mixed_mode_pca1.py;test_blastp_ingest_overlay_v9_7_241.py,,False
mamey/merge_policy.py,78,De-duplication / supersedure policy for Sapote–Mamey merges (v9.7.20).,4,0,0,,0,,,2,test_contig_key_and_summary_row.py;test_scoring_coverage_and_merge_policy.py,,False
mamey/mibig_comparator_coverage.py,687,Two-denominator comparator-coverage evidence layer (FA2).,20,0,1,console,1,mamey/cli.py,comparator-coverage,2,test_comparator_coverage_scoring.py;test_mibig_comparator_coverage.py,,False
mamey/mibig_neighborhoods_api.py,89,"mibig_neighborhoods_api.py — read-only accessor for the packaged MIBiG reference ""neighborhoods"".",5,1,1,external_data,0,,,1,test_mibig_neighborhoods.py,,False
mamey/mibig_per_gene.py,471,Rank-uncapped per-gene KnownClusterBlast/MIBiG evidence (P-MPG).,14,0,3,antismash_evidence;clusterblast_genes;ziputil,1,mamey/cli.py,,8,test_alias_reader_binding_v97408.py;test_bgc_l0_program.py;test_modeb_gene_first_explore_v9_7_395.py;test_patch_l4_mpg_length_wb.py,,False
mamey/mode_b/availability.py,826,Portable Mode B evidence-availability audit and writing planner.,33,3,1,console,1,mamey/cli.py,modeb-availability;blastp-availability,9,test_409_rglob_seal_coverage.py;test_bgc_report_builder_source_availability.py;test_bigscape_figure_factory_extension.py;test_collection_figure_metadata_gate.py,,False
mamey/mode_b/claim_safety.py,53,Split/composite BGC claim-safety labels for Mode B (v9.7.143a).,2,0,0,,0,,claim-safety,22,test_activity_lead_genes_v9_7_385.py;test_af_dossier.py;test_antismash_hmm_table.py;test_assembly_sanity_pca2.py,,False
mamey/mode_b/comparator_workflow.py,123,Comparator workflow detection for Mode B (v9.7.143a).,3,0,0,,0,,workflow,1,test_modeb_workflow_v97143a.py,,False
mamey/mode_b/evidence_ledgers.py,103,Mode B evidence and missing-parts ledgers (v9.7.143a).,7,1,0,,0,,,2,test_bunny_hop_fixes.py;test_v97148_patches.py,,False
mamey/mode_b/gene_first_explore.py,760,"Optional, offline, exact-locus Mode B gene-first exploration composer.",28,1,1,scan_channel_alias,1,mamey/cli.py,explore,5,test_409_resource_bounds.py;test_alias_reader_binding_v97408.py;test_gene_first_identity_convergence_v2r2.py;test_modeb_gene_first_explore_v9_7_395.py,,False
mamey/mode_b/gene_first_figure_overlay.py,318,BGC-summary-only Figure Factory overlay contract for Mode B gene-first v2.,9,1,1,gene_first_stage_v2,0,,,1,test_gene_first_figure_overlay.py,,False
mamey/mode_b/gene_first_interpret_v2.py,822,"Fast, deterministic interpretation surfaces for a sealed gene-first stage.",26,2,1,gene_first_stage_v2,1,mamey/mode_b/gene_first_layers.py,,2,test_gene_first_figure_overlay.py;test_gene_first_interpret_v2.py,,False
mamey/mode_b/gene_first_layers.py,305,Three-layer readiness receipts for the Mode B gene-first stage (V4 §5 — successor r5).,9,1,2,gene_first_interpret_v2;gene_first_stage_v2,0,,,1,test_gene_first_layers_v1.py,,False
mamey/mode_b/gene_first_stage_v2.py,997,Content-addressed staging for the Mode B gene-first v2 candidate.,29,2,0,,4,mamey/mode_b/gene_first_figure_overlay.py;mamey/mode_b/gene_first_interpret_v2.py;mamey/mode_b/gene_first_layers.py;mamey/mode_b/gene_first_store_bridge.py,,7,test_gene_first_figure_overlay.py;test_gene_first_identity_convergence_v2r2.py;test_gene_first_interpret_v2.py;test_gene_first_layers_v1.py,,False
mamey/mode_b/gene_first_store_bridge.py,324,Evidence-store bridge for the Mode B gene-first stage (V4 §7 — successor r4).,10,1,2,blastp_followup;gene_first_stage_v2,0,,,1,test_gene_first_store_bridge_v1.py,,False
mamey/mode_b/guards.py,58,Mode B interpretation guards (v9.7.143a).,2,0,0,,0,,,50,test_409_resource_bounds.py;test_409_robustness_caps.py;test_as932_patchset_v9_7_196.py;test_b4_tier_aggregation_pca4.py,,False
mamey/mode_b/schema.py,178,Mode B canonical schema and validation helpers (v9.7.143a).,5,0,0,,0,,,65,test_409_mibig_anchor_locator.py;test_409_mibig_comparator_fixes.py;test_409_robustness_caps.py;test_activity_predictions.py,bundle_staging_reminder.sh,False
mamey/mode_b_quality_gate.py,359,mode_b_quality_gate.py — structural depth enforcement for Mode B cards.,6,1,0,,4,mamey/judgment_store.py;mamey/mode_b_receipt.py;mamey/seal_package.py;tools/compilation_gate.py,mode-b,6,test_cut_209_lints.py;test_cut_210_hygiene.py;test_enrichment_header_format.py;test_exemplars_are_clean_v97247.py,,False
mamey/mode_b_receipt.py,1209,mode_b_receipt.py — ingest Sapote Mode B judgment back into the durable store.,16,0,8,authored_verify;blastp_gate;console;judgment_store;master_workbook;mode_b_quality_gate;modeb_structure_gate;modeb_template_emitter,2,mamey/authored_verify.py;mamey/cli.py,mode-b,16,test_as188_ingest_patches_v9_7_152.py;test_auto_detect_ingest.py;test_bgc_context_recursion_A03_v9_7_383.py;test_emit_modeb_empty_scope_v97250.py,,False
mamey/modeb_blastp.py,326,modeb_blastp.py — deterministic per-BGC BLASTP FASTA emitter (v9.7.148).,6,0,3,blastp_batch_emitter;console;modeb_evidence_state,1,mamey/cli.py,modeb-blastp,4,test_missing_coverage_v97149.py;test_modeb_evidence_state_v97406.py;test_parse_fasta_real_formats.py;test_v97148_patches.py,,False
mamey/modeb_cards.py,769,"Mode-B cards — deterministic per-BGC scaffolds, Blue, 2026-07-18.",27,0,4,bigscape_namespace;card_verdicts;console;series_common,1,mamey/cli.py,,6,test_bigscape_namespace_guard.py;test_modeb_cards_blue_emit.py;test_modeb_convergence_integration.py;test_seal01_tier_manifest_membership.py,,False
mamey/modeb_class_checklist.py,167,modeb_class_checklist.py (v9.7.164) — class-triggered content expectations for Mode B cards.,3,0,0,,1,mamey/modeb_structure_gate.py,list,3,test_modeb_class_checklist_v97164.py;test_modeb_class_conflict.py;test_modeb_nucleoside_checklist.py,,False
mamey/modeb_domain_phylogeny.py,254,"modeb_domain_phylogeny.py — gate-safe `#### Domain phylogeny` subsection (.360, P360-002).",12,0,0,,1,mamey/modeb_subsections.py,,2,test_modeb_domain_phylogeny.py;test_modeb_domain_trees.py,,False
mamey/modeb_evidence_state.py,71,Executable lifecycle for externally escalated Mode B evidence.,2,2,0,,3,mamey/modeb_blastp.py;mamey/modeb_publication_gate.py;mamey/modeb_round.py,,1,test_modeb_evidence_state_v97406.py,,False
mamey/modeb_export.py,546,modeb_export.py — export an authored Mode B card (§1-§48 markdown) to Word (.docx),18,0,4,console;markdown_pdf;modeb_structure_gate;report_theme,1,mamey/cli.py,modeb-export,3,test_laptop_candidates_v97409.py;test_modeb_export.py;test_modeb_export_theme_hook.py,,False
mamey/modeb_interp_gate.py,219,"mamey.modeb_interp_gate — Mode-B INTERPRETATION gate (FA4 prototype, advisory).",10,0,2,console;modeb_structure_gate,1,mamey/authored_verify.py,,2,test_modeb_interp_gate.py;test_modeb_synthesis_stub_v9_7_339.py,,False
mamey/modeb_publication_gate.py,657,Fail-closed publication-candidate checks for expanded Mode B cards.,19,0,2,modeb_evidence_state;modeb_structure_gate,1,mamey/modeb_structure_gate.py,,8,test_modeb_emitter_publication_routing_v9_7_380.py;test_modeb_evidence_state_v97406.py;test_modeb_gene_orientation_quality_v9_7_377.py;test_modeb_non_ctg_canonical_roster_v9_7_383.py,,False
mamey/modeb_round.py,155,modeb_round.py — v9.7.194 contractual Mode B round orchestrator.,3,0,4,console;modeb_evidence_state;modeb_structure_gate;modeb_template_emitter,1,mamey/cli.py,modeb-round,1,test_modeb_round.py,,False
mamey/modeb_structure_gate.py,2169,modeb_structure_gate.py — structural validator for prose-first Mode B cards.,50,0,3,bigscape_namespace;modeb_class_checklist;modeb_publication_gate,12,mamey/authored_verify.py;mamey/mode_b_receipt.py;mamey/modeb_export.py;mamey/modeb_interp_gate.py;mamey/modeb_publication_gate.py;mamey/modeb_round.py,,51,test_as188_ingest_patches_v9_7_152.py;test_as421_patchset_v9_7_240.py;test_bigscape_namespace_guard.py;test_blastp_overlay_write_path.py,,False
mamey/modeb_subsections.py,490,modeb_subsections.py — gate-safe #### subsections for the §1–§30 Mode B card (.344).,21,0,3,literature_lookup;modeb_domain_phylogeny;source_scans,2,mamey/compile_report.py;mamey/modeb_template_emitter.py,,2,test_clustered_nr_store_name_v9_7_383.py;test_modeb_subsections.py,,False
mamey/modeb_template_emitter.py,1062,modeb_template_emitter.py — canonical §1–§48 template emitter.,22,0,5,card_verdicts;manifest_schema;modeb_structure_gate;modeb_subsections;package_inspector,4,mamey/blastp_autoharness.py;mamey/blastp_online.py;mamey/mode_b_receipt.py;mamey/modeb_round.py,,18,test_as421_patchset_v9_7_240.py;test_as932_patchset_v9_7_196.py;test_blastp_online.py;test_card_verdicts_surfacing.py,,False
mamey/models.py,504,Mamey data models.,9,8,4,assembly;bioactivity_metadata;scoring;source_provenance,14,mamey/assembly.py;mamey/bgc_blastp_panel.py;mamey/cli.py;mamey/compat_v941.py;mamey/crosswalk.py;mamey/dkp_cdps.py,,58,test_arts_assembly_guard.py;test_as421_patchset_v9_7_240.py;test_bgc_blastp_panel_v97142.py;test_bioactivity_metadata_contract.py,,False
mamey/nominal_length.py,148,mamey/nominal_length.py — BGC length reporting + nominal-length normalization (DRAFT v9.7.104).,6,1,0,,0,,,1,test_nominal_length.py,,False
mamey/npatlas_provision.py,539,"mamey/npatlas_provision.py — user-provisioned NP Atlas ingestion (v9.7.405, punch-card B7).",25,3,1,external_data,0,,atlas,2,test_claude_409_npatlas_provision_keymap.py;test_npatlas_provision_v97405.py,,False
mamey/npatlas_resolver.py,304,NP Atlas compound-reference resolver (v9.7.186 — NP Atlas incorporation).,11,0,0,,3,mamey/compound_family_report.py;mamey/master_workbook.py;mamey/npatlas_structure.py,atlas,5,test_class_frequency_grounding_lq_np01.py;test_claude_409_npatlas_provision_keymap.py;test_npatlas_alias_map.py;test_npatlas_env_unification_v97405.py,,False
mamey/npatlas_structure.py,286,npatlas_structure.py — resolve a compound *name* to its known chemical STRUCTURE,9,0,3,console;npatlas_resolver;workspace_root,1,mamey/compound_family_report.py,atlas,3,test_compound_family_report.py;test_npatlas_env_unification_v97405.py;test_npatlas_provision_v97405.py,,False
mamey/nrps_predictions.py,291,mamey/nrps_predictions.py — recover antiSMASH NRPS prediction data the pipeline drops.,10,0,2,csv_safety;ziputil,1,mamey/cli.py,,4,test_nrps_predictions_patchG.py;test_nrps_substrate_conflict_v9_7_383.py;test_tigrfam_extraction.py;test_zip_nonregular_member_intake_v97401.py,,False
mamey/output_checklist.py,158,,6,0,0,,1,mamey/cli.py,list,3,test_g1_module_contracts.py;test_legacy_feature_gate_atomic_write_bc2_401.py;test_mandatory_deliverable_gate_v9_7_157.py,,False
mamey/p450_tailoring.py,269,p450_tailoring.py — cytochrome-P450 oxidative-tailoring classifier (roadmap #11).,8,0,2,console;exclusions,1,mamey/cli.py,p450-tailoring,2,test_exclusions_ssot.py;test_p450_tailoring.py,,False
mamey/package_addons.py,539,package_addons.py — post-package emitters wired into `mamey run` (patches P01 + P02).,14,0,4,diagnostic_rescue;manifest_schema;report_mode;xlsx_determinism,1,mamey/cli.py,,3,test_inventory_tier_reform.py;test_misanchor_flag_column.py;test_worklist_lead_tier_rank.py,,False
mamey/package_continuity_widgets.py,393,Read-only package continuity and refusal-explanation widgets.,11,0,1,bgc_alias_history,0,,,1,test_package_continuity_widgets.py,,False
mamey/package_inspector.py,433,package_inspector.py — B4/B6/B7 CLI subcommands for exploring packages without re-running.,10,0,5,console;crosswalk;manifest_schema;parsers;ziputil,3,mamey/cli.py;mamey/modeb_template_emitter.py;tools/build_cohort_precompute.py,inspect,12,test_blastp_cli_fixes_v9_7_338.py;test_chatgpt_zip_stem_sanitization.py;test_cohort_locator_joinkey.py;test_cohort_precompute_and_locator.py,,False
mamey/package_map.py,332,package_map.py — PACKAGE_MAP.json generator (Cut A candidate).,11,0,1,console,1,mamey/cli.py,,3,test_determinism_repairs_v97407.py;test_module_accretion.py;test_package_map.py,,False
mamey/packaging.py,773,,25,2,3,claim_safety_gate;console;recovery_status,5,mamey/cli.py;mamey/handoff.py;mamey/seal_package.py;mamey/validate.py;tools/determinism_fingerprint.py,,20,test_409_concurrency_atomic.py;test_409_post_seal_checksums.py;test_409_rglob_seal_coverage.py;test_409_seal_integrity_r2.py,,False
mamey/pair_scan_caps.py,67,pair_scan_caps.py — bound all-vs-all O(n^2) BGC-pair (and O(n^3) ANI) scans.,4,0,0,,4,mamey/bgc_figures.py;mamey/comparative_pairs.py;mamey/rggmci.py;mamey/source_scans.py,,1,test_409_robustness_caps.py,,False
mamey/parsers.py,923,,35,0,7,_gbk_shim;antismash_evidence;assembly;crosswalk;degradation;models;ziputil,10,mamey/antismash_evidence.py;mamey/antismash_tables.py;mamey/bgc_blastp_panel.py;mamey/blastp_online.py;mamey/cli.py;mamey/comparators/antismash_ingest.py,,39,test_409_resource_bounds.py;test_as421_patchset_v9_7_240.py;test_as441_bughunt_regressions_v97132.py;test_b2_registry_parity.py,,False
mamey/patches/next_ten_registry.py,26,Registry for the next-ten Sapote–Mamey patches.,0,0,0,,0,,,0,,,True
mamey/pathway_believability.py,103,mamey.pathway_believability — per-LOCUS committed-step believability prior (FA4 prototype).,5,1,1,class_believability,0,,,1,test_pathway_believability.py,,False
mamey/phylo_evidence.py,435,Receipt producer for already-built GToTree/IQ-TREE phylogenies.,18,1,0,,1,mamey/phylogeny_figure_factory.py,,7,test_409_phylo_run_qc.py;test_phylo_evidence_producer_v97406.py;test_phylo_outgroup_rank_guard_v97406.py;test_phylo_reference_dedup_guard_v97406.py,,False
mamey/phylogeny_figure_factory.py,394,Consume existing phylogeny receipts in Figure Factory without a new tree engine.,21,1,1,phylo_evidence,2,mamey/cli.py;tools/figure_factory_next.py,figure-factory,3,test_phylo_evidence_producer_v97406.py;test_phylo_signoff_receipt_gtotree_v97409.py;test_phylogeny_refusal_contract_v97409.py,,False
mamey/pks_ks_scan.py,255,pks_ks_scan.py — in-engine PKS ketosynthase (KS) intrinsic clade channel.,10,0,2,console;ziputil,2,mamey/cli.py;mamey/rescue_two_proof.py,,4,test_evidence_bundle_short_contig_v97398.py;test_pks_ks_scan.py;test_pks_ks_subtype_partition.py;test_zip_nonregular_member_intake_v97401.py,,False
mamey/portable_project_widgets.py,193,"Read-only provenance, recompute, privacy, and budget decision widgets.",7,0,0,,0,,,1,test_portable_project_widgets.py,,False
mamey/portfolio_config.py,160,Bind a portable multi-strain project registry to one explicit project root.,8,2,1,project_registry,2,mamey/project_catalog.py;tools/validate_portfolio_config.py,,2,test_portable_portfolio_configuration_v97405.py;test_portable_project_catalog_v97391.py,,False
mamey/pre_sapote/lite.py,279,Pre-Sapote Lite annotation gate.,14,1,0,,1,mamey/directed_studies/pks.py,literature,1,test_next_ten_patch_stack.py,,False
mamey/precision.py,65,mamey.precision — kill false precision in reported similarity numbers (W26).,4,0,0,,1,mamey/serialize.py,,5,test_calibration_panel.py;test_pm_guard_replication.py;test_pqq_primary_metabolism.py;test_precision.py,,False
mamey/prior_report_corpus.py,229,"Parse prior report corpora into source-bound, non-authoritative modules.",4,0,0,,1,mamey/bgc_l0_program.py,,1,test_prior_report_corpus.py,,False
mamey/privacy_profile.py,285,"Portable, user-owned strain privacy profiles.",8,6,0,,4,mamey/cli.py;tools/public_release_audit.py;tools/validate_portfolio_registry.py;tools/verify_tier_derivation.py,,2,test_no_unpublished_ids_in_public_tier.py;test_portable_privacy_and_evidence_registry_v97391.py,,False
mamey/project_catalog.py,387,Portable catalog and private-handoff utilities for multi-strain projects.,23,2,1,portfolio_config,2,mamey/lab_quest.py;mamey/lab_quest_app.py,,2,test_lab_quest_v97390.py;test_portable_project_catalog_v97391.py,,False
mamey/project_registry.py,429,"Generic strain privacy, genome-state, and bioassay-scope registry.",15,6,0,,2,mamey/cli.py;mamey/portfolio_config.py,,3,test_portable_portfolio_configuration_v97405.py;test_portable_project_catalog_v97391.py;test_project_registry.py,,False
mamey/rare_motif.py,71,Rare-motif BGC detection — cross-strain.,2,0,0,,1,mamey/raw_antismash_triage.py,,2,test_analysis_modes.py;test_raw_antismash_triage.py,,False
mamey/raw_antismash_triage.py,522,"raw_antismash_triage.py — guided pre-extraction genome triage (new, v9.7.233).",13,0,7,bgc_walk;console;kcb_frontpage;rare_motif;split_detector;wheelhouse;ziputil,1,mamey/cli.py,,4,test_cli_parser_no_biopython_v9_7_268.py;test_intake_harness_safe_extract_zip_consolidation_bc2.py;test_raw_antismash_triage.py;test_scanner_registry_version_select_v9_7_323.py,,False
mamey/recovery_status.py,138,Recovery/package status semantics.,5,0,0,,3,mamey/cli.py;mamey/packaging.py;mamey/validate.py,,2,test_recovery_status_schema.py;test_v97141_phase_receipt_and_status.py,,False
mamey/reference_dark.py,217,reference_dark — package-native reference-dark novelty re-projection.,9,0,1,convergence_band,0,,reference-dark,1,test_af_dossier.py,,False
mamey/reference_dark_prior.py,331,"FA3 / ADD-03 — First-class Reference-Dark novelty prior (per-BGC, NON-RANKING).",14,0,1,console,1,mamey/cli.py,reference-dark,1,test_reference_dark_prior.py,,False
mamey/reference_strain_registry.py,171,Typed loader for an operator-provisioned reference-strain registry.,8,3,0,,0,,,1,test_reference_strain_registry_v97406.py,,False
mamey/registry_detector.py,288,registry_detector.py — B2 Phase 1: registry-backed detector loader.,7,0,3,degradation;hmm_blastp_adjudicate;ziputil,2,mamey/cli.py;mamey/source_scans.py,,4,test_b2_phase2_bacterial_pks_marker_debug.py;test_b2_registry_parity.py;test_b2_structured_evaluators.py;test_run_hmm_scan_v97406.py,,False
mamey/registry_schema.py,88,Shared registry schema for Sapote/Mamey marker and cassette libraries.,2,3,0,,4,mamey/mamey_cassettes.py;mamey/mamey_markers.py;mamey/sapote_cassettes.py;mamey/sapote_markers.py,,2,test_b2_registry_parity.py;test_registry_formalization.py,,False
mamey/release_qa.py,114,Release QA integration for legacy matrix and dual-LLM handoff gates.,3,0,2,legacy_feature_gate;llm_handoff,1,mamey/cli.py,release-qa,1,test_next_ten_patch_stack.py,,False
mamey/render_all_figures.py,661,render_all_figures.py — post-seal aggregate over every applicable figure module.,14,1,9,chatgpt_commands;cohort_class_heatmap;console;domain_figures;domain_level;figures_smoke;locus_map;mamey_native_figures;render_brief,1,mamey/cli.py,render-all-figures;figures,5,test_409_package_path_privacy.py;test_f3_zip_resolver.py;test_render_all_figures.py;test_render_all_locus_maps_count_v9_7_156.py,,False
mamey/render_brief.py,809,render_brief.py — deterministic extraction-layer strain brief for the Mamey package.,19,0,11,bioactivity_metadata;cnbu;console;dedup_and_guard;degradation;figure_policy;figures_extra;figures_sapote;figures_split;judgment_store;render_safe,4,mamey/cli.py;mamey/figures_extra.py;mamey/figures_sapote.py;mamey/render_all_figures.py,,15,test_backlog_v9748.py;test_boss_ready_figure_labels.py;test_boss_ready_text_page.py;test_brief_nonblocking_v9752.py,,False
mamey/render_safe.py,255,render_safe.py — layout-safe rendering helpers for boss-ready Sapote-Mamey outputs.,12,1,0,,7,mamey/cohort_class_heatmap.py;mamey/figures_extra.py;mamey/figures_sapote.py;mamey/render_brief.py;mamey/report_mode.py;tools/edge_fasta_export.py,,8,test_409_robustness_caps.py;test_boss_ready_figure_labels.py;test_figures_dapr_anchor.py;test_layout_safety_ls.py,,False
mamey/report_card.py,345,mamey/report_card.py — render the cohesive L0–L1 per-BGC report card from a sealed package.,16,0,2,card_verdicts;console,1,mamey/cli.py,report-card,1,test_report_card.py,,False
mamey/report_from_spec.py,196,Run the BGC report builder from portable logical-source configuration.,5,1,3,bgc_report_builder;console;evidence_roots,0,,,1,test_recovery_locator_and_durability_root_v97396.py,,False
mamey/report_mode.py,102,"mamey.report_mode — terse by default, legacy compact Mode B scaffold on demand (W7/W24).",4,0,1,render_safe,1,mamey/package_addons.py,,2,test_node_first_user_labels.py;test_report_mode.py,,False
mamey/report_theme.py,107,Portable Sapote-Mamey report theme tokens.,6,0,0,,3,mamey/cross_strain_figures.py;mamey/figure_theme.py;mamey/modeb_export.py,,1,test_report_theme.py,,False
mamey/rescue_two_proof.py,213,"rescue_two_proof.py — the CORE join: RG-GMCI (_4A, reference-based) × KS-clade (_4B, reference-free).",5,0,2,console;pks_ks_scan,1,mamey/cli.py,,5,test_clusterblast_genes_asn_synthase_promiscuity.py;test_domain_phylo_rescue_homology_ok_exact_v97399.py;test_multi_channel_hold.py;test_rescue_two_proof.py,,False
mamey/resistance_dossier.py,461,resistance_dossier — post-seal per-BGC resistance-focused gene-by-gene writeups.,22,0,1,domain_reference,1,mamey/cli.py,,1,test_resistance_dossier.py,,False
mamey/rggmci.py,1319,Reference-Guided Genome Mining Candidate Inference (RG-GMCI).,38,1,5,antismash_evidence;crosswalk;models;pair_scan_caps;ziputil,3,mamey/cli.py;mamey/diagnostic_rescue.py;tools/calibration_run.py,rggmci-widget,46,test_alias_reader_binding_v97408.py;test_calibration_panel.py;test_capabilities_module_stem_v97402.py;test_check_tools_before_building_bc2_401.py,,False
mamey/roster_v2.py,358,"roster_v2 — package-native per-BGC, multi-channel gene roster model.",13,0,0,,1,mamey/widget_deliverable.py,,5,test_atomic_json_writer_owner_v97396.py;test_clustered_nr_store_name_v9_7_383.py;test_inventory_audit_default_homes_v97397.py;test_roster_clustered_nr_channel_wired_v9_7_384.py,,False
mamey/rules.py,251,mamey.rules — load the standing-rules registry and lint verdict text against it.,6,2,1,console,2,mamey/boundary_audit.py;mamey/scoring.py,,34,test_activity_predictions.py;test_blastp_batch_emitter_v97253.py;test_blastp_online_ncbi_cadence_v9_7_382.py;test_bunny_hop_discoverability.py,,False
mamey/s3_census_generator.py,108,§3 gene-census deepener — generate a size-proportionate biosynthetic-core section.,2,0,0,,0,,,1,test_cy_domain_core_v9_7_116.py,,False
mamey/sapote_cassettes.py,49,Sapote cassette registry draft.,0,0,1,registry_schema,0,,,2,test_registry_formalization.py;test_tier_parity_receipt.py,,False
mamey/sapote_markdown.py,483,Constrained Sapote Markdown parser and validator.,21,7,0,,3,mamey/document_export.py;mamey/document_factory.py;mamey/layperson_guide.py,,3,test_document_factory.py;test_layperson_guide_v97407.py;test_sapote_markdown_document_export.py,,False
mamey/sapote_markers.py,69,Sapote diagnostic marker registry draft.,0,0,1,registry_schema,0,,,3,test_bunny_hop_fixes.py;test_registry_formalization.py;test_tier_parity_receipt.py,,False
mamey/sapote_workflow.py,385,sapote_workflow.py — the mandatory Sapote workflow driver / gate.,19,0,1,console,1,mamey/cli.py,workflow,3,test_no_dangling_tool_paths_v97239.py;test_sapote_workflow_driver.py;test_strict_paths_dangling_refs.py,,False
mamey/scan_channel_alias.py,125,scan_channel_alias.py — resolve v9.7.400 source_scans channel-alias stubs.,5,1,0,,3,mamey/authored_verify.py;mamey/genome_explore.py;mamey/mode_b/gene_first_explore.py,,2,test_alias_reader_binding_v97408.py;test_scan_channel_alias_v97400.py,,False
mamey/scoring.py,870,,22,0,6,antimicrobial_recall;assembly;degradation;models;rules;source_scans,8,mamey/boundary_audit.py;mamey/cli.py;mamey/figures_extra.py;mamey/figures_sapote.py;mamey/lead_pages.py;mamey/master_workbook.py,,71,test_ab_diagnostic_triggers.py;test_activity_predictions.py;test_antimicrobial_recall_v9_7_121.py;test_bgc_decomp.py,,False
mamey/seal_package.py,465,seal_package.py — one final-package validator that runs every QC gate together.,12,1,7,_wbio;claim_safety_linter;judgment_store;locator_reconciliation;mode_b_quality_gate;packaging;validate,1,mamey/cli.py,seal-package,7,test_409_sealpackage_mutation.py;test_claim_safety_multiword_copula_blocking_gate_bc2.py;test_emitted_output_determinism_v97396.py;test_package_symlink_containment_v97401.py,,False
mamey/serialize.py,105,mamey.serialize — emit the two sides of the deterministic↔judgment boundary as,3,0,1,precision,1,mamey/cli.py,,6,test_409_concurrency_atomic.py;test_boundary_live.py;test_concordance.py;test_kcb_rank1_and_source_precedence_v97405.py,,False
mamey/series_common.py,259,"Figure Series — shared loader + palette (Blue, 2026-07-18).",15,1,0,,1,mamey/modeb_cards.py,,2,test_modeb_cards_blue_emit.py;test_seal01_tier_manifest_membership.py,,False
mamey/session_resume.py,638,session_resume.py — session-state reducer for Mamey packages.,14,0,3,compile_report;console;manifest_schema,1,mamey/cli.py,resume,5,test_auto_detect_ingest.py;test_manifest_schema.py;test_session_resume.py;test_v97148_patches.py,,False
mamey/singleton_filter.py,265,singleton_filter.py — biosynthetic-relevance filter for the genome-unique singleton metric.,6,1,0,,1,mamey/enrichment_sections.py,,2,test_singleton_filter.py;test_tigrfam_extraction_consistency.py,,False
mamey/snapshot_alias.py,44,"snapshot_alias.py — load a Project_Memory_Snapshot, following the v9.7.400 alias stub.",2,0,0,,0,,,1,test_snapshot_alias_stub_v97400.py,,False
mamey/source_availability.py,634,"Build logical, exact-locus source-availability tables for report routing.",18,1,1,console,1,mamey/bgc_report_builder.py,,1,test_source_availability.py,,False
mamey/source_provenance.py,69,source_provenance.py — how strongly is this strain's isolation source evidenced?,4,0,0,,2,mamey/cli.py;mamey/models.py,,1,test_portable_project_widgets.py,,False
mamey/source_scans.py,1890,Source-derived scanning engine — all pattern dictionaries and scan functions.,37,0,10,antismash_evidence;class_architecture;cohort_resolver;concordance;crosswalk;degradation;dkp_cdps;models;pair_scan_caps;registry_detector,10,mamey/cli.py;mamey/compat_v941.py;mamey/modeb_subsections.py;mamey/scoring.py;tools/calibration_run.py;tools/gen_marker_catalog.py,,74,test_alias_reader_binding_v97408.py;test_as421_patchset_v9_7_240.py;test_b2_registry_parity.py;test_b4_tier_aggregation_pca4.py,,False
mamey/split_detector.py,166,Contig-end split detector v2 — with discriminating filters to cut false positives.,7,0,1,console,1,mamey/raw_antismash_triage.py,,3,test_409_resource_bounds.py;test_analysis_modes.py;test_raw_antismash_triage.py,,False
mamey/stage2_overlay.py,751,Attach hash-bound scientific-review overlays to a locator-first report cohort.,18,0,2,console;workspace_source_discovery,1,mamey/cli.py,,1,test_stage2_overlay.py,,False
mamey/strain_data_home.py,321,strain_data_home.py — canonical per-strain data-home resolver for Sapote-Mamey.,11,0,0,,1,tools/materialize_strain_data.py,,4,test_flavor_aware_resolver_v97399.py;test_strain_data_home_case_twin_v97399.py;test_strain_data_home_freshness_v97397.py;test_strain_data_home_oserror_realpath_fallback_v97402.py,sapote_session_start.sh,False
mamey/strain_identity.py,227,"strain_identity.py — a strain ID must be an identity, not an accession.",6,2,1,antismash_input,1,mamey/cli.py,,3,test_hostile_gates_v97409.py;test_strain_identity_accession_prefix_v97395.py;test_strain_identity_guard.py,,False
mamey/strain_modeb.py,601,FULL STRAIN SAPOTE — strain-level Mode B generator,18,1,4,cohort_context;console;dedup_and_guard;exact_identity,1,mamey/cli.py,,5,test_inventory_tier_consumers.py;test_seal01_tier_manifest_membership.py;test_strain_modeb_exact_identity_v97390.py;test_strain_modeb_lq_strain_01.py,,False
mamey/tab_reconcile.py,696,antiSMASH tab reconciliation for one BGC/region.,37,0,2,console;ziputil,1,mamey/cli.py,tab-reconcile,5,test_crosswalk_hardening_v97244.py;test_tab_reconcile_csv_parse_failure_bc2_398.py;test_tab_reconcile_hermetic.py;test_tab_reconcile_patch_chat.py,,False
